browser_type;login_attempts;duration;packet_size;encryption_used;ip_reputation_score;failed_logins;unusual_time_access;protocol_ICMP;protocol_TCP;protocol_UDP;attack
3;0.3333333333333333;0.03664720077122609;0.4095004095004095;1;0.5026938148173308;0.2;0.0;0;1;0;0
1;0.3333333333333333;0.09217754701943408;0.26945126945126946;1;0.5386204376109249;0.6;0.0;0;0;1;1
4;0.0;0.0206685514263669;0.49385749385749383;0;0.5674838656487602;0.4;1.0;0;1;0;0
4;0.08333333333333333;0.0044449296838614955;0.13431613431613432;0;0.35298475091230375;0.2;0.0;0;1;0;0
2;0.16666666666666666;0.06621636608721201;0.20884520884520885;1;0.4739001128211907;0.2;0.0;0;1;0;0
4;0.0;0.04742381107273536;0.19901719901719903;1;0.04184575619333697;0.2;0.0;0;1;0;0
3;0.16666666666666666;0.06061575085354752;0.533988533988534;0;0.2961900410732944;0.2;1.0;0;1;0;0
3;0.0;0.06728954003757677;0.5110565110565111;0;0.29467610639697883;0.6;0.0;0;1;0;1
3;0.3333333333333333;0.16157242117408607;0.43652743652743653;0;0.2417767289916489;0.0;0.0;0;1;0;0
4;0.4166666666666667;0.3606946850609101;0.5323505323505323;0;0.13554658117242008;0.2;0.0;0;1;0;0
4;0.5;0.033777635170203595;0.21294021294021295;1;0.2164671787362455;0.0;0.0;0;0;1;1
0;0.0;0.3175111030142198;0.4135954135954136;1;0.5830332772018751;0.8;0.0;0;1;0;1
4;0.16666666666666666;0.02877733289237639;0.3357903357903358;0;0.2271046282709305;0.0;0.0;0;1;0;0
4;0.3333333333333333;0.15640268279643693;0.4954954954954955;1;0.8488533064414827;0.2;1.0;0;1;0;1
3;0.25;0.12718127312810656;0.33742833742833744;1;0.13928000253674291;0.6;0.0;0;0;1;1
4;0.16666666666666666;0.005898303696872024;0.294021294021294;0;0.5427983687533712;0.2;0.0;0;1;0;0
4;0.25;0.14354316654402924;0.44553644553644556;1;0.32390983388271855;0.6;1.0;0;1;0;1
0;0.0;0.25738917233829917;0.5004095004095004;1;0.45404161178414226;0.4;1.0;0;0;1;1
2;0.25;0.29617309179712065;0.24733824733824733;1;0.6293824111622708;0.4;1.0;0;0;1;0
2;0.4166666666666667;0.1285328655035086;0.3464373464373464;1;0.15344902289140816;0.4;0.0;0;1;0;0
4;0.5;0.17178626156539456;0.18345618345618345;0;0.29880632085935954;0.4;1.0;0;1;0;1
3;0.25;0.008189827579840776;0.0;0;0.15401940921093196;0.2;0.0;0;0;1;1
4;0.16666666666666666;0.01949634185107316;0.38984438984438985;0;0.4383746350482067;0.2;1.0;0;0;1;1
2;0.5;0.0338070842588456;0.4561834561834562;1;0.3318044652578841;0.4;1.0;0;1;0;1
4;0.0;0.08425709045929194;0.39967239967239965;1;0.2231267380909951;0.6;0.0;0;1;0;1
4;0.5;0.05424660333533083;0.03767403767403767;0;0.40312993636982464;0.2;1.0;0;1;0;1
2;0.16666666666666666;0.11903306120844838;0.2989352989352989;1;0.4648900701126103;0.6;0.0;0;1;0;1
4;0.08333333333333333;0.06558139968642944;0.0;1;0.31355468914947726;0.2;0.0;0;1;0;0
3;0.3333333333333333;0.1659138895084633;0.5806715806715806;1;0.3550699282184745;0.0;0.0;0;1;0;0
1;0.3333333333333333;0.1390506777791994;0.17854217854217855;1;0.33166759454545863;0.6;0.0;1;0;0;1
4;0.16666666666666666;0.152976274152705;0.5626535626535627;1;0.22339143567290326;0.6;1.0;0;0;1;1
0;0.0;0.19634040364458374;0.5118755118755118;1;0.03496776925140109;0.4;0.0;0;1;0;0
4;0.25;0.19988986589457464;0.20884520884520885;0;0.2064896979856812;0.2;0.0;0;1;0;1
2;0.75;0.16817722668809465;0.17117117117117117;1;0.39476743306639905;0.6;0.0;0;1;0;1
3;0.16666666666666666;0.007518915287699231;0.4144144144144144;1;0.23490528167417102;0.2;0.0;0;1;0;0
2;0.25;0.10853287944326581;0.21867321867321868;0;0.2604082655552743;0.0;0.0;0;1;0;0
4;0.25;0.002154454002990372;0.37346437346437344;1;0.4399617629470214;0.2;1.0;0;1;0;0
2;0.0;0.15143615348193737;0.27764127764127766;1;0.10155423510000515;0.2;0.0;0;1;0;0
3;0.25;0.006940442575692762;0.0647010647010647;1;0.4202344946964267;0.4;0.0;0;1;0;0
4;0.3333333333333333;0.4547099439737432;0.0;1;0.4469620786105089;0.4;0.0;0;0;1;0
3;0.5;0.10587035430897118;0.3939393939393939;1;0.3199603798771751;0.4;0.0;0;1;0;1
4;0.4166666666666667;0.022283017235213663;0.26453726453726456;0;0.4504720981378066;0.2;1.0;0;1;0;0
2;0.0;0.070211046616187;0.26617526617526616;1;0.33065336775535586;0.4;1.0;0;0;1;0
4;0.16666666666666666;0.19493735720672692;0.47092547092547093;1;0.2319037800532314;0.0;0.0;0;1;0;1
3;0.08333333333333333;0.022011284624009527;0.5487305487305487;1;0.24619339514167238;0.2;0.0;0;1;0;0
3;0.08333333333333333;0.08555548535780036;0.31203931203931207;0;0.735846594895376;0.4;0.0;0;1;0;1
3;0.16666666666666666;0.0003295953576870613;0.30057330057330056;0;0.21762419742911288;0.2;0.0;1;0;0;0
4;0.5833333333333334;0.1727488079427672;0.438984438984439;0;0.14675079027880011;0.4;0.0;0;1;0;1
4;0.08333333333333333;0.024011560892992584;0.13431613431613432;0;0.25685512488264467;0.4;1.0;0;1;0;1
3;0.25;0.054415956036487696;0.3931203931203931;0;0.30329763631761836;0.6;0.0;0;1;0;1
4;0.08333333333333333;0.0839975018586703;0.44717444717444715;0;0.5506454326520765;0.6;0.0;0;1;0;1
2;0.0;0.01734289004579284;0.46846846846846846;0;0.38457948167682693;0.4;0.0;0;1;0;0
3;0.3333333333333333;0.2906493669593093;0.03931203931203931;1;0.5871175948646572;0.4;0.0;0;1;0;0
4;0.5;0.07032130314293607;0.23177723177723178;1;0.16325660370694067;0.4;0.0;1;0;0;1
3;0.16666666666666666;0.0292698425055073;0.21294021294021295;1;0.29875522532475096;0.6;1.0;0;0;1;1
1;0.3333333333333333;0.1477562463646241;0.3726453726453726;0;0.1690070982300628;0.4;0.0;0;1;0;1
4;0.16666666666666666;0.24987375204523005;0.4357084357084357;0;0.3326024401316883;0.2;0.0;0;1;0;0
4;0.25;0.2712081502606548;0.601965601965602;1;0.5272823443042216;0.4;0.0;0;1;0;1
4;0.08333333333333333;0.06269749262189217;0.276003276003276;1;0.3750771074148934;0.2;0.0;0;0;1;0
4;0.3333333333333333;0.049494004516942455;0.2751842751842752;1;0.789714677848653;0.0;0.0;0;1;0;1
3;0.0;0.2946450391243521;0.5446355446355446;1;0.38227187485715375;0.0;0.0;0;1;0;0
4;0.25;0.00597063781893214;0.40540540540540543;1;0.34117030720781366;0.2;1.0;0;0;1;0
3;0.4166666666666667;0.1544203539146089;0.5642915642915642;1;0.6713862333415653;0.2;0.0;0;0;1;1
2;0.08333333333333333;0.021674041461470266;0.4037674037674038;1;0.377207339730894;0.4;0.0;0;1;0;0
4;0.3333333333333333;0.06963119293559261;0.16707616707616707;1;0.4297220649301578;0.2;0.0;0;0;1;1
4;0.08333333333333333;0.34179327172855567;0.13841113841113842;0;0.4664467419165514;0.2;0.0;0;0;1;1
4;0.0;0.09675949717125695;0.10237510237510238;1;0.7207946126684995;0.0;0.0;0;1;0;1
3;0.3333333333333333;0.08239769945798436;0.4651924651924652;0;0.18861246654015662;0.0;0.0;0;1;0;0
3;0.25;0.007028527247106941;0.5511875511875511;1;0.4161101094485291;0.0;0.0;1;0;0;0
2;0.3333333333333333;0.03607199415014534;0.6592956592956593;0;0.4549982752325502;0.0;0.0;0;1;0;0
2;0.4166666666666667;0.00027046491997510845;0.49467649467649466;1;0.33477101939204246;0.4;0.0;0;1;0;0
1;0.25;0.23130943934491296;0.5470925470925471;0;0.28430741693140416;0.4;0.0;0;1;0;1
4;0.16666666666666666;0.11511752152442287;0.26126126126126126;0;0.398001184518361;0.2;1.0;0;0;1;0
2;0.08333333333333333;0.013905030704985125;0.16707616707616707;1;0.7056308070988202;0.0;0.0;0;0;1;1
0;0.25;0.050193014355967396;0.4963144963144963;1;0.30246704317406226;0.0;0.0;0;1;0;0
0;0.6666666666666666;0.18554751089927385;0.4250614250614251;1;0.11513356032316463;0.2;0.0;1;0;0;1
4;0.5833333333333334;0.016751350761484773;0.37428337428337427;0;0.26498831331045547;0.8;0.0;0;0;1;1
3;0.5;0.02905015728353119;0.4201474201474201;0;0.20008500007154112;0.0;1.0;0;0;1;1
2;0.16666666666666666;0.0866734698789821;0.4095004095004095;1;0.262068069773382;0.0;0.0;0;1;0;0
4;0.0;0.017353963633681385;0.5667485667485668;0;0.2969572225183012;0.2;0.0;0;1;0;0
3;0.3333333333333333;0.053606969816518434;0.5683865683865684;0;0.7556668855596248;0.4;0.0;0;1;0;1
4;0.25;0.447726301991426;0.44553644553644556;0;0.20140774789267782;0.2;0.0;0;1;0;0
4;0.25;0.08726823353440832;0.4954954954954955;0;0.3541198623466903;0.4;0.0;0;1;0;0
4;0.16666666666666666;0.13446136707029932;0.4406224406224406;0;0.6068619154327078;0.0;0.0;0;0;1;0
4;0.4166666666666667;0.12104567195022797;0.2809172809172809;1;0.3644179004044088;0.2;0.0;0;1;0;0
2;0.3333333333333333;0.026400604913503496;0.48075348075348073;1;0.14822966028770715;0.0;0.0;0;0;1;0
3;0.08333333333333333;0.20817160214291375;0.1285831285831286;1;0.3071765821537774;0.6;1.0;0;1;0;1
4;0.08333333333333333;0.014413658224692013;0.5290745290745291;1;0.49943432935117255;0.4;1.0;0;1;0;1
3;0.08333333333333333;0.28320249893898775;0.16134316134316135;0;0.4975236572138225;0.2;0.0;0;1;0;0
4;0.4166666666666667;0.02701714430282101;0.4037674037674038;0;0.429283328621341;0.4;0.0;0;1;0;0
0;0.3333333333333333;0.344350236107046;0.21785421785421785;1;0.7570117691730927;0.4;0.0;0;1;0;1
4;0.08333333333333333;0.17788102243112908;0.44717444717444715;1;0.565069997191792;0.6;0.0;0;0;1;1
4;0.16666666666666666;0.02079473836382739;0.35135135135135137;1;0.715720098341606;0.2;0.0;0;1;0;1
4;0.16666666666666666;0.019383644759590066;0.09582309582309582;1;0.5866540086222481;0.6;0.0;0;1;0;1
2;0.16666666666666666;0.009757261347370871;0.4258804258804259;1;0.33628713173975955;0.6;0.0;0;1;0;1
4;0.16666666666666666;0.031548414783061696;0.2620802620802621;1;0.285238232190125;0.4;0.0;0;1;0;0
4;0.3333333333333333;0.119674775215381;0.5012285012285013;1;0.3415813778729383;0.0;0.0;0;1;0;0
4;0.16666666666666666;0.08166737143188174;0.3570843570843571;1;0.35411504315078096;0.4;1.0;0;1;0;0
4;0.25;0.1056608252566284;0.4217854217854218;0;0.27838173789642995;0.4;0.0;0;1;0;0
3;0.3333333333333333;0.003450486209959609;0.19983619983619982;1;0.41283615849312527;0.6;1.0;0;0;1;1
2;0.4166666666666667;0.009204644503687012;0.26044226044226043;0;0.3626353093148167;0.2;0.0;0;1;0;0
2;0.5;0.13095564707161383;0.28173628173628174;1;0.36051086869035287;0.4;0.0;0;0;1;1
4;0.4166666666666667;0.20947706921278358;0.49713349713349714;1;0.7283888287631939;0.4;0.0;0;1;0;1
3;0.5833333333333334;0.04948714375881933;0.6314496314496314;0;0.3946613060936005;0.0;1.0;1;0;0;1
4;0.3333333333333333;0.020192288333856417;0.2244062244062244;1;0.03733289996445396;0.2;0.0;0;1;0;0
3;0.25;0.04095284847110358;0.5331695331695332;1;0.6709127963001535;0.2;0.0;0;1;0;1
4;0.3333333333333333;0.059022224846935645;0.001638001638001638;1;0.2641826669204744;0.2;0.0;0;1;0;0
2;0.08333333333333333;0.11059912268613976;0.16134316134316135;1;0.10661500788681609;0.2;0.0;1;0;0;0
4;0.5833333333333334;0.05853947445860297;0.19983619983619982;1;0.3482938898645695;0.2;1.0;0;1;0;1
2;0.25;0.2528884240222613;0.13513513513513514;0;0.18320285845397508;0.0;1.0;0;1;0;0
0;0.25;0.05699371404050521;0.09746109746109746;1;0.24370949590459823;0.0;0.0;0;1;0;0
4;0.08333333333333333;0.022198092585776343;0.42424242424242425;0;0.27662709459001983;0.2;0.0;0;1;0;0
3;0.5;0.03169475204679048;0.32186732186732187;1;0.25973133902639745;0.2;0.0;0;1;0;1
0;0.5;0.06956147124609956;0.41850941850941853;0;0.18520563287243413;0.0;0.0;0;1;0;1
4;0.16666666666666666;0.1696559323504751;0.4701064701064701;0;0.7073652111594099;0.4;0.0;0;1;0;1
4;0.16666666666666666;0.22643384125795085;0.4004914004914005;1;0.237146811833092;0.8;1.0;0;1;0;1
4;0.16666666666666666;0.022731794498428142;0.4643734643734644;1;0.22181622147872024;0.2;0.0;0;1;0;0
3;0.25;0.00031743994957954567;0.34561834561834565;1;0.16964024948859413;0.0;0.0;0;1;0;0
4;0.08333333333333333;0.22643549863148435;0.16216216216216217;1;0.2940141401928675;0.8;1.0;0;1;0;1
1;0.08333333333333333;0.028751502218560942;0.5298935298935299;1;0.07830799982685523;0.2;0.0;1;0;0;0
4;0.0;0.19176407659508424;0.26044226044226043;1;0.6865906053716309;0.2;0.0;0;1;0;1
3;0.25;0.0889633475721775;0.2031122031122031;0;0.17040824077650943;0.6;0.0;0;0;1;1
4;0.3333333333333333;0.057534491978239254;0.3276003276003276;1;0.3521075415822175;0.0;1.0;0;1;0;1
4;0.3333333333333333;0.01758980460558852;0.2072072072072072;0;0.07250770897738683;0.2;1.0;0;0;1;0
3;0.25;0.1239773530475034;0.2882882882882883;1;0.40260515649887735;0.4;0.0;0;1;0;0
0;0.25;0.1895982387079674;0.41277641277641275;0;0.4598806887872486;0.6;0.0;0;1;0;1
2;0.4166666666666667;0.06871750688380135;0.4135954135954136;1;0.24810834707395887;0.2;0.0;0;1;0;0
3;0.25;0.06571527948019192;0.20966420966420968;0;0.1030361696329679;0.0;0.0;0;0;1;0
4;0.4166666666666667;0.15655443570021202;0.27682227682227684;1;0.3541613073817497;0.4;0.0;0;1;0;0
2;0.5;0.07708148208646794;0.5323505323505323;0;0.3483682794273486;0.4;0.0;0;1;0;1
4;0.3333333333333333;0.171278845748754;0.4381654381654382;0;0.791785304825585;0.2;0.0;0;1;0;1
4;0.08333333333333333;0.00612090207312771;0.696969696969697;1;0.06715945277481013;0.2;0.0;0;1;0;1
4;0.16666666666666666;0.21682720731390825;0.5503685503685504;1;0.06150264270032657;0.4;0.0;0;1;0;1
4;0.5833333333333334;0.03374539411991999;0.5438165438165438;1;0.3970972677180145;0.2;0.0;0;1;0;1
2;0.08333333333333333;0.020554935738977948;0.1294021294021294;1;0.19362849812907812;0.4;0.0;0;1;0;0
4;0.3333333333333333;0.0035829686373280594;0.48157248157248156;0;0.29788944440426285;0.0;0.0;0;1;0;1
4;0.3333333333333333;0.1997896925526084;0.34807534807534807;1;0.12054577454089715;0.4;0.0;0;0;1;0
4;0.0;0.006828815708891914;0.26617526617526616;0;0.11396743695118487;0.6;0.0;0;1;0;1
4;0.16666666666666666;0.3435812062003331;0.3841113841113841;1;0.24640515986490086;0.4;0.0;0;1;0;0
4;0.4166666666666667;0.09250999684940053;0.5118755118755118;1;0.06133741288536971;0.4;0.0;0;0;1;0
2;0.3333333333333333;0.13340595275147263;0.438984438984439;0;0.6272714618117242;0.2;0.0;0;1;0;0
4;0.3333333333333333;0.14370047151702844;0.21294021294021295;1;0.25956049209264875;0.4;0.0;0;1;0;0
2;0.08333333333333333;0.038459930664441075;0.4782964782964783;1;0.6341972798810791;0.4;0.0;0;0;1;0
3;0.08333333333333333;0.18266060017170987;0.25225225225225223;1;0.4287341806604365;0.6;0.0;0;1;0;1
2;0.4166666666666667;0.3251913181799194;0.3923013923013923;0;0.6857538657266901;0.4;0.0;0;1;0;1
4;0.08333333333333333;0.05131360971276397;0.3071253071253071;0;0.508574991763242;0.8;0.0;1;0;0;1
4;0.3333333333333333;0.20064885713853065;0.32104832104832104;1;0.8144018875045432;0.0;0.0;0;0;1;1
4;0.16666666666666666;0.16444856196878596;0.4823914823914824;1;0.4201165122195686;0.4;0.0;0;1;0;0
4;0.08333333333333333;0.09902656680138779;0.18591318591318592;0;0.6742813179284964;0.0;0.0;0;1;0;1
2;0.25;0.05091964397396659;0.6756756756756757;1;0.5464288023612233;0.6;0.0;0;1;0;1
1;0.25;0.059620946487365205;0.05814905814905815;0;0.37135092478593457;0.4;0.0;0;1;0;1
3;0.16666666666666666;0.04083274116382409;0.2588042588042588;1;0.05775933795298951;0.4;0.0;0;1;0;0
4;0.16666666666666666;0.061750268088977774;0.4176904176904177;1;0.45663139984143253;0.2;0.0;0;1;0;0
0;0.3333333333333333;0.5082597617177468;0.4520884520884521;1;0.39949165891163957;0.2;0.0;0;0;1;0
3;0.4166666666666667;0.05018289031908611;0.33988533988533987;1;0.6521025951835929;0.2;0.0;0;0;1;1
2;0.25;0.12178458603571793;0.34725634725634724;1;0.3981019046943052;0.6;0.0;0;1;0;1
3;0.3333333333333333;0.042777706517275214;0.42424242424242425;0;0.2887023521855921;0.2;0.0;0;1;0;0
4;0.16666666666666666;0.0698701060771796;0.3185913185913186;0;0.5600551319072832;0.2;0.0;0;1;0;1
4;0.16666666666666666;0.009665482101692087;0.5847665847665847;1;0.6049050315486892;0.0;0.0;0;1;0;0
4;0.25;0.16023149400435574;0.49385749385749383;1;0.29642608289834377;0.2;0.0;0;1;0;0
1;0.25;0.12030247552796632;0.4995904995904996;1;0.6430462207932669;0.0;0.0;0;0;1;1
4;0.16666666666666666;0.047432829470132006;0.1981981981981982;0;0.7987340606828355;0.2;1.0;0;1;0;1
3;0.3333333333333333;0.08272597379728716;0.343980343980344;1;0.13570569526094503;0.0;0.0;0;0;1;0
4;0.25;0.2288584642746788;0.3071253071253071;1;0.48789858105693246;0.4;1.0;0;1;0;0
1;0.08333333333333333;0.004987568494066537;0.19164619164619165;1;0.3044050463315411;0.0;0.0;0;1;0;0
4;0.3333333333333333;0.29616384352321234;0.41605241605241605;1;0.3246741014743803;0.0;0.0;0;1;0;1
4;0.3333333333333333;0.0707396524743158;0.26863226863226863;1;0.1488966980901416;0.4;0.0;0;1;0;1
4;0.16666666666666666;0.21842102032746544;0.4643734643734644;1;0.15327924231484336;0.0;0.0;0;0;1;0
4;0.16666666666666666;0.21987942129177435;0.180999180999181;0;0.23028724077136944;0.6;0.0;0;0;1;1
4;0.08333333333333333;0.006662845131385688;0.638001638001638;0;0.42985555191619307;0.4;0.0;0;1;0;0
4;0.08333333333333333;0.1692127933488435;0.20966420966420968;0;0.08551561392174642;0.2;0.0;0;1;0;0
4;0.4166666666666667;0.1468044330659479;0.3923013923013923;1;0.24318714083157575;0.2;0.0;0;1;0;1
1;0.16666666666666666;0.004843371797005819;0.4864864864864865;1;0.5651740129638889;0.4;1.0;1;0;0;0
4;0.4166666666666667;0.31397306799308927;0.2628992628992629;0;0.5119841281809517;0.6;0.0;0;0;1;1
4;0.3333333333333333;0.11193447151045556;0.4963144963144963;0;0.07340748372272958;0.2;1.0;0;1;0;0
1;0.25;0.020332756457830913;0.15561015561015562;1;0.1009386643270435;0.4;0.0;0;1;0;1
4;0.4166666666666667;0.014546434338728379;0.5945945945945946;1;0.4949378403876775;0.6;1.0;0;1;0;1
3;0.3333333333333333;0.09177881223399968;0.35872235872235875;1;0.5298560772789389;0.4;1.0;0;1;0;0
4;0.16666666666666666;0.006677265929054949;0.2588042588042588;1;0.39632666395229754;0.2;0.0;0;1;0;1
4;0.16666666666666666;0.019915942682361815;0.30794430794430794;1;0.13887043326019485;0.0;0.0;0;1;0;0
2;0.25;0.32986540181176727;0.48894348894348894;1;0.26652891833753417;0.4;0.0;0;0;1;0
4;0.08333333333333333;0.15186330689905556;0.26126126126126126;1;0.11961231993514736;0.6;0.0;0;1;0;1
4;0.0;0.10570063780064272;0.23423423423423423;1;0.5521011633259064;0.0;0.0;0;1;0;0
3;0.25;0.02599252349148722;0.3202293202293202;0;0.23844379734408636;0.4;0.0;0;0;1;0
3;0.5;0.02736456720625952;0.1638001638001638;1;0.0847380464058781;0.0;0.0;0;1;0;1
4;0.3333333333333333;0.06560961348393374;0.6552006552006552;0;0.4050340016268785;0.6;0.0;0;1;0;1
4;0.08333333333333333;0.15599892957006897;0.26371826371826373;1;0.24736208149742947;0.2;0.0;0;1;0;0
4;0.3333333333333333;0.0003685557629182352;0.49303849303849306;0;0.3620696697538535;0.2;0.0;0;1;0;0
2;0.25;0.004969236468054175;0.3906633906633907;0;0.45157246014586266;0.2;0.0;0;1;0;1
0;0.16666666666666666;0.227035928578214;0.19574119574119575;1;0.5011470628594937;0.0;0.0;0;1;0;0
4;0.4166666666666667;0.18712233754570606;0.35544635544635544;1;0.23796015450549393;0.4;0.0;0;0;1;0
4;0.16666666666666666;0.1319378494275387;0.48484848484848486;0;0.4382440748343098;0.6;0.0;0;1;0;1
3;0.25;0.07695098855386334;0.32596232596232594;1;0.4766452226164896;0.2;0.0;0;0;1;0
4;0.25;0.0173774064634557;0.552006552006552;1;0.386100609770806;0.4;0.0;0;1;0;0
1;0.25;0.011930072911804084;0.5241605241605242;1;0.8087353047646633;0.2;0.0;0;0;1;1
2;0.3333333333333333;0.2622818286140788;0.506961506961507;0;0.24197893949263066;0.4;0.0;0;1;0;0
4;0.0;0.05357371872055688;0.28173628173628174;1;0.5053624825647699;0.4;0.0;0;1;0;0
2;0.16666666666666666;0.1323180392919743;0.18018018018018017;1;0.05658218738950749;1.0;0.0;0;1;0;1
2;0.25;0.06771119257934928;0.25634725634725636;0;0.537129623068196;0.6;0.0;0;1;0;1
4;0.25;0.14599992957944527;0.389025389025389;1;0.05954909072495727;0.0;1.0;0;1;0;0
4;0.3333333333333333;0.023832283462679283;0.44635544635544633;1;0.4007051874327689;0.6;0.0;0;0;1;1
4;0.25;0.0736728416608088;0.000819000819000819;0;0.11248910623911815;0.0;0.0;0;1;0;0
2;0.3333333333333333;0.052559259312246816;0.35544635544635544;1;0.8850314702803024;0.0;0.0;0;1;0;1
1;0.3333333333333333;0.031208663543942215;0.3824733824733825;0;0.3847319508457741;0.2;0.0;0;1;0;1
0;0.16666666666666666;0.10124879303572;0.31122031122031124;0;0.24970654646561335;0.2;1.0;0;0;1;0
0;0.4166666666666667;0.08560301314411974;0.5683865683865684;1;0.1247023536002072;0.2;1.0;0;1;0;0
3;0.0;0.0761003408706673;0.4258804258804259;1;0.2811960069429087;0.4;1.0;0;0;1;1
2;0.4166666666666667;0.09943585457294618;0.5716625716625716;1;0.431045407279007;0.4;0.0;1;0;0;0
4;0.08333333333333333;0.01704003109127455;0.32104832104832104;1;0.6058462238705955;0.2;0.0;0;1;0;0
4;0.08333333333333333;0.05143678894183912;0.5102375102375102;1;0.23483925666743027;0.4;0.0;0;1;0;0
1;0.5;0.04360957132776165;0.6248976248976249;0;0.629350862236252;0.0;0.0;0;0;1;1
4;0.5;0.1630591625937172;0.5716625716625716;0;0.26873544461684207;0.6;0.0;0;1;0;1
4;0.25;0.003978117608325289;0.17772317772317772;0;0.18693092854311777;0.2;0.0;0;1;0;0
3;0.25;0.036781051376820174;0.3153153153153153;0;0.2874441178313028;0.2;0.0;0;0;1;0
4;0.16666666666666666;0.2786140946456495;0.29975429975429974;1;0.40499801943997477;0.0;0.0;1;0;0;1
4;0.25;0.03967247195650583;0.43652743652743653;0;0.43754233841518997;0.4;0.0;0;0;1;0
4;0.16666666666666666;0.01826242757206862;0.4692874692874693;1;0.5495006516806326;0.8;0.0;0;1;0;1
3;0.4166666666666667;0.1574979083837573;0.2194922194922195;1;0.49126560432344263;0.4;0.0;0;1;0;0
4;0.3333333333333333;0.0053855151918556785;0.3677313677313677;1;0.2984996642512885;0.0;0.0;0;1;0;1
3;0.08333333333333333;0.061759842991488935;0.02620802620802621;0;0.05995793560667478;0.6;0.0;0;1;0;1
4;0.16666666666666666;0.21506490902895706;0.592956592956593;1;0.6854331139191602;0.4;1.0;0;1;0;1
4;0.8333333333333334;0.34276476151769214;0.2727272727272727;1;0.3777026049020972;0.6;0.0;0;1;0;1
1;0.5;0.03179473924158538;0.36609336609336607;0;0.3419162664164312;0.2;0.0;0;1;0;1
4;0.16666666666666666;0.03901468535028921;0.3063063063063063;0;0.31548555313308496;0.2;0.0;0;0;1;0
1;0.0;0.09312769797839161;0.5446355446355446;0;0.5625858487576534;0.0;0.0;0;0;1;0
4;0.5;0.028514615742165142;0.0;1;0.3200604262497798;0.6;0.0;0;0;1;1
4;0.16666666666666666;0.018110945805746386;0.3538083538083538;0;0.7167641484034941;0.0;0.0;0;1;0;1
4;0.25;0.061694240312761946;0.33906633906633904;1;0.37161814110148533;0.4;0.0;0;1;0;0
0;0.16666666666666666;0.008274495008546098;0.28255528255528256;0;0.2642578631973414;0.2;0.0;0;0;1;0
4;0.16666666666666666;0.24988063516233422;0.6396396396396397;0;0.29443290926923377;0.4;1.0;0;1;0;1
4;0.4166666666666667;0.045189648819614514;0.2113022113022113;0;0.1841228660507924;0.4;0.0;0;1;0;1
2;0.08333333333333333;0.04553905483361868;0.4832104832104832;1;0.5066583522756107;0.2;1.0;0;1;0;0
4;0.3333333333333333;0.1743094674187096;0.4152334152334152;0;0.3823168695104407;0.2;0.0;0;1;0;0
4;0.16666666666666666;0.04642508497832414;0.5634725634725635;0;0.5558222434223423;0.0;0.0;0;1;0;0
0;0.4166666666666667;0.15914309041950345;0.24733824733824733;1;0.2934774537562748;0.2;0.0;0;0;1;0
3;0.16666666666666666;0.02218021993151739;0.23669123669123668;1;0.8597723284112848;0.4;1.0;0;0;1;1
1;0.16666666666666666;0.08370055091093667;0.5364455364455365;1;0.3797614716161224;0.6;0.0;0;1;0;1
4;0.3333333333333333;0.1627395691294693;0.4266994266994267;1;0.4603612663324518;0.4;0.0;0;1;0;0
4;0.08333333333333333;0.06642976566413014;0.10401310401310401;0;0.2211391382465513;0.2;1.0;0;0;1;0
3;0.4166666666666667;0.00822235884286555;0.26863226863226863;0;0.12303515761949926;0.2;0.0;0;1;0;1
1;0.3333333333333333;0.14849791706166152;0.4201474201474201;1;0.24372133198368034;0.2;1.0;0;1;0;1
3;0.16666666666666666;0.07574024684939021;0.49385749385749383;0;0.17615878370645596;0.4;0.0;0;0;1;1
3;0.5;0.0422572024596276;0.2457002457002457;1;0.21894193539598583;0.2;0.0;0;0;1;1
4;0.3333333333333333;0.5488212508487228;0.0;1;0.4501310940401779;0.4;0.0;0;0;1;0
2;0.16666666666666666;0.23226288082653357;0.44226044226044225;1;0.44669509889536146;0.0;0.0;0;1;0;0
3;0.25;0.004220523402675923;0.15642915642915642;0;0.20933262319229365;0.2;0.0;0;1;0;0
4;0.4166666666666667;0.10013227605366881;0.02620802620802621;1;0.42724628917259944;0.8;0.0;0;0;1;1
3;0.08333333333333333;0.04864735535660056;0.0;1;0.05460819292436689;0.6;1.0;0;1;0;1
3;0.16666666666666666;0.0041722698111932195;0.48976248976248976;0;0.13409244897518724;0.4;0.0;0;0;1;0
4;0.25;0.0011946018344207257;0.3775593775593776;1;0.2883510371122897;0.2;0.0;0;1;0;0
1;0.0;0.09745491683887293;0.3194103194103194;1;0.14289132158966983;0.4;0.0;0;0;1;0
3;0.3333333333333333;0.0428634682137921;0.583947583947584;1;0.6088807782129207;0.8;0.0;0;1;0;1
3;0.4166666666666667;0.13513007869274282;0.4610974610974611;1;0.42913055399499656;0.0;0.0;0;1;0;0
4;0.3333333333333333;0.06734823495747522;0.6216216216216216;1;0.193246383892131;0.2;0.0;0;1;0;0
1;0.3333333333333333;0.1617757491803889;0.1285831285831286;1;0.41667516337433064;0.8;0.0;0;1;0;1
0;0.16666666666666666;0.18652525205767534;0.35135135135135137;0;0.5987266460804032;0.4;0.0;0;1;0;0
4;0.3333333333333333;0.11906531339660165;0.09172809172809172;0;0.43659546683833084;0.4;0.0;0;1;0;0
